aa_id,name,slug,creator_name,creator_slug,intelligence_index,coding_index,math_index,mmlu_pro,gpqa,hle,livecodebench,scicode,math_500,aime,price_1m_input,price_1m_output,price_1m_blended,output_tokens_per_second,time_to_first_token_seconds,raw_data,source,has_benchmarks,data_source,id,display_name,input_cost_per_m,output_cost_per_m,api_provider,openrouter_id,hallucination_rate,hallucination_source,hallucination_note,factual_consistency_rate,hallucination_answer_rate,hallucination_source_url,vectara_model_name,math_500_source,math_500_source_url,reasoning_score,reasoning_score_benchmarks,reasoning_score_method,reasoning_score_zscore,reasoning_score_sd,reasoning_score_hdi_2.5,reasoning_score_hdi_97.5,humaneval_score,humaneval_source,mbpp_score,mbpp_source,humaneval_source_url,mbpp_source_url,ccs,ccs_sd,ccs_100,ccs_method,mixeval_score,mixeval_hard_score,arena_rank_overall,arena_rank_expert,arena_rank_hard,arena_rank_coding,arena_rank_math,arena_rank_creative,arena_rank_instruction,arena_rank_longer,cfs,cfs_sd,cfs_100,cfs_method,css,css_sd,css_100,css_method,general_quality,general_quality_source,summedits_score,summedits_ci_lower,summedits_ci_upper,summedits_num_domains,crs,crs_sd,crs_100,crs_method,tau2,terminalbench_hard,swebench_verified,swebench_score_type,swebench_source,swebench_source_url,swebench_notes,cae,cae_sd,cae_100,cae_method,original_name,swebench_lite,refusal_rate,measured_ttft_seconds,context_length,context_window_k,archetype,arena_elo,openlm_organization,openlm_license,api_model_id,summedits_billsum,summedits_ectsum,summedits_news,summedits_podcast,summedits_qmsumm,summedits_sales_call,summedits_sales_email,summedits_samsum,summedits_scitldr,summedits_shakespeare,ifbench,aime_25,lcr,organization,license,arena_rank,ranking_date,math_500_note,bbh_score,gpqa_score_hf,mmlu_pro_score_hf,math_lvl5_score,arena_elo_text,quality_score,terminalbench_hard_imputed,lcr_imputed,ifbench_imputed
5e4e4590-a77e-4b66-95f8-f3960a1a7c68,Mistral Large,mistral-large,Mistral,mistral,11.9,,,0.515,0.351,0.034,0.178,0.208,0.527,0.0,4.0,12.0,6.0,0.0,0.0,"{'id': '5e4e4590-a77e-4b66-95f8-f3960a1a7c68', 'name': ""Mistral Large (Feb '24)"", 'slug': 'mistral-large', 'release_date': '2024-02-26', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 11.9, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.515, 'gpqa': 0.351, 'hle': 0.034, 'livecodebench': 0.178, 'scicode': 0.208, 'math_500': 0.527, 'aime': 0, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 6, 'price_1m_input_tokens': 4, 'price_1m_output_tokens': 12}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,5e4e4590-a77e-4b66-95f8-f3960a1a7c68,Mistral Large (Feb '24),4.0,12.0,mistral,mistralai/mistral-large,4.5,vectara_leaderboard,,95.5,99.9,,mistralai/mistral-large-2411,artificial_analysis,https://artificialanalysis.ai,8.95,0,bayesian_latent_factor,-1.14,0.235,-3.94,22.97,84.0,Mistral Large,78.0,Mistral Large,https://mistral.ai/news/mistral-large/,https://mistral.ai/news/mistral-large/,-1.173,0.186,17.3,bayesian,77.0,77.0,150.0,151.0,147.0,143.0,142.0,144.0,141.0,152.0,-1.166,0.203,35.8,bayesian,0.343,0.844,93.0,bayesian,2.92,combined,83.94,79.34,88.54,10,-1.274,0.26,11.7,bayesian,,-0.0011253431121756446,24.6,agentless,Community benchmarks,https://www.swebench.com/,With Agentless framework,-1.35,0.5,27.5,weighted_zscore_fallback,Mistral Large (Feb '24),19.2,,,,,,,,,,,,,,,,,,,,0.23223233534745297,,0.06543463920098858,,,,,,52.7448919952634,24.94407158836689,50.687056737588655,49.546827794561935,,,True,True,True
5ea94a4a-55ac-4ea1-8898-2b3971e94af6,Grok 4,grok-4,xAI,xai,65.3,55.1,92.7,0.866,0.877,0.239,0.819,0.457,0.99,0.943,3.0,15.0,6.0,38.497,15.698,"{'id': '5ea94a4a-55ac-4ea1-8898-2b3971e94af6', 'name': 'Grok 4', 'slug': 'grok-4', 'release_date': '2025-07-10', 'model_creator': {'id': 'a1e3ddcf-d3e4-44a5-9e8f-029a69850875', 'name': 'xAI', 'slug': 'xai'}, 'evaluations': {'artificial_analysis_intelligence_index': 65.3, 'artificial_analysis_coding_index': 55.1, 'artificial_analysis_math_index': 92.7, 'mmlu_pro': 0.866, 'gpqa': 0.877, 'hle': 0.239, 'livecodebench': 0.819, 'scicode': 0.457, 'math_500': 0.99, 'aime': 0.943, 'aime_25': 0.927, 'ifbench': 0.537, 'lcr': 0.68, 'terminalbench_hard': 0.376, 'tau2': 0.749}, 'pricing': {'price_1m_blended_3_to_1': 6, 'price_1m_input_tokens': 3, 'price_1m_output_tokens': 15}, 'median_output_tokens_per_second': 38.497, 'median_time_to_first_token_seconds': 15.698, 'median_time_to_first_answer_token': 15.698}",artificial_analysis_api,True,artificial_analysis,5ea94a4a-55ac-4ea1-8898-2b3971e94af6,Grok 4,3.0,15.0,xai,x-ai/grok-4,64.0,Voronoi 2025,Hallucination Rate,82.2,98.5,,,artificial_analysis,https://artificialanalysis.ai,90.73,0,bayesian_latent_factor,1.665,0.22,78.1,103.09,,,,,,,1.652,0.19,88.9,bayesian,76.0,73.0,48.0,43.0,61.0,54.0,44.0,48.0,55.0,50.0,1.27,0.281,95.6,bayesian,-0.646,0.969,39.0,bayesian,69.45,combined,77.39,71.45,83.32,10,1.553,0.23,92.2,bayesian,0.749,0.376,,,,,,1.779,0.361,84.3,bayesian,,,1.5,0.586,256000.0,256.0,Reasoning Specialist,1419.0,xAI,Proprietary,,72.91894852135816,74.35701163502755,83.48876135820183,88.02371541501977,82.1473354231975,76.28676470588236,59.337260677466865,77.85388127853881,73.46059113300491,85.98009950248758,0.537,0.927,0.68,xAI,Proprietary,28.0,2025-12-02,,,,,,1463.0,,False,False,False
5fb47ff6-a30e-4c2c-96f2-55e95a13390f,Llama 3.2 Instruct 11B (Vision),llama-3-2-instruct-11b-vision,Meta,meta,15.5,7.7,1.7,0.464,0.221,0.052,0.11,0.112,0.516,0.093,0.16,0.16,0.16,55.436,0.371,"{'id': '5fb47ff6-a30e-4c2c-96f2-55e95a13390f', 'name': 'Llama 3.2 Instruct 11B (Vision)', 'slug': 'llama-3-2-instruct-11b-vision', 'release_date': '2024-09-25', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 15.5, 'artificial_analysis_coding_index': 7.7, 'artificial_analysis_math_index': 1.7, 'mmlu_pro': 0.464, 'gpqa': 0.221, 'hle': 0.052, 'livecodebench': 0.11, 'scicode': 0.112, 'math_500': 0.516, 'aime': 0.093, 'aime_25': 0.017, 'ifbench': 0.304, 'lcr': 0.117, 'terminalbench_hard': 0.007, 'tau2': 0.146}, 'pricing': {'price_1m_blended_3_to_1': 0.16, 'price_1m_input_tokens': 0.16, 'price_1m_output_tokens': 0.16}, 'median_output_tokens_per_second': 55.436, 'median_time_to_first_token_seconds': 0.371, 'median_time_to_first_answer_token': 0.371}",artificial_analysis_api,True,artificial_analysis,5fb47ff6-a30e-4c2c-96f2-55e95a13390f,Llama 3.2 Instruct 11B (Vision),0.16,0.16,,meta-llama/llama-3.2-11b-vision-instruct,5.5,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3.2-11B-Vision-Instruct),94.5,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3.2-11B-Vision-Instruct,artificial_analysis,https://artificialanalysis.ai,11.46,0,bayesian_latent_factor,-1.054,0.209,-0.76,23.03,,,,,,,-1.119,0.183,18.7,bayesian,56.99999999999999,44.0,,,,,,,,,-1.645,0.245,24.0,bayesian,-0.657,1.121,38.4,bayesian,12.45,predicted,59.4,53.49,65.31,10,-1.217,0.222,13.4,bayesian,0.146,0.007,,,,,,-0.93,0.277,7.1,bayesian,,,,,,,,,,,,,,,,,,,,,,0.304,0.017,0.117,,,,,,28.2263760762505,5.369127516778524,30.37086288416076,8.761329305135952,,,False,False,False
6000145b-0e3d-4fef-a55f-bcaac84803b2,DeepSeek R1 0528 Qwen3 8B,deepseek-r1-qwen3-8b,DeepSeek,deepseek,31.0,24.4,63.7,0.739,0.612,0.056,0.513,0.204,0.932,0.65,0.06,0.09,0.068,71.277,0.829,"{'id': '6000145b-0e3d-4fef-a55f-bcaac84803b2', 'name': 'DeepSeek R1 0528 Qwen3 8B', 'slug': 'deepseek-r1-qwen3-8b', 'release_date': '2025-05-29', 'model_creator': {'id': '58b835bf-4c87-4f87-a846-df4b692c6e7d', 'name': 'DeepSeek', 'slug': 'deepseek'}, 'evaluations': {'artificial_analysis_intelligence_index': 31, 'artificial_analysis_coding_index': 24.4, 'artificial_analysis_math_index': 63.7, 'mmlu_pro': 0.739, 'gpqa': 0.612, 'hle': 0.056, 'livecodebench': 0.513, 'scicode': 0.204, 'math_500': 0.932, 'aime': 0.65, 'aime_25': 0.637, 'ifbench': 0.199, 'lcr': 0.13, 'terminalbench_hard': 0.014, 'tau2': 0}, 'pricing': {'price_1m_blended_3_to_1': 0.068, 'price_1m_input_tokens': 0.06, 'price_1m_output_tokens': 0.09}, 'median_output_tokens_per_second': 71.277, 'median_time_to_first_token_seconds': 0.829, 'median_time_to_first_answer_token': 28.889}",artificial_analysis_api,True,artificial_analysis,6000145b-0e3d-4fef-a55f-bcaac84803b2,DeepSeek R1 0528 Qwen3 8B,0.06,0.09,together,deepseek/deepseek-r1-0528-qwen3-8b,83.0,Voronoi 2025,Hallucination Rate,95.2,99.9,,,artificial_analysis,https://artificialanalysis.ai,61.55,0,bayesian_latent_factor,0.664,0.195,50.73,73.27,92.6,DeepSeek R1 Paper,90.0,DeepSeek R1 Paper,https://arxiv.org/abs/2501.12948,https://arxiv.org/abs/2501.12948,-0.139,0.16,43.5,bayesian,61.904761904761905,53.75,,,,,,,,,0.211,0.182,69.6,bayesian,-0.738,1.155,34.0,bayesian,30.76,predicted,80.97,75.86,86.09,4,0.531,0.21,63.1,bayesian,0.0,0.014,49.2,agentless,DeepSeek R1 paper,https://arxiv.org/abs/2501.12948,With reasoning capabilities,-1.179,0.354,0.0,bayesian,,,0.1,0.7713,32768.0,32.0,Reasoning Specialist,,,,deepseek/deepseek-r1-0528-qwen3-8b,,,,,,,,,,,0.199,0.637,0.13,,,,,,7.882702983365756,3.9149888143176734,14.690455082742314,19.561933534743204,,,False,False,False
66445f84-b2e3-4202-afdc-92ba0f0e5f36,Kimi K2 0905,kimi-k2-0905,Moonshot AI,moonshotai,50.4,38.1,57.3,0.819,0.767,0.063,0.61,0.307,0.974,,0.99,2.5,1.2,82.942,0.512,"{'id': '66445f84-b2e3-4202-afdc-92ba0f0e5f36', 'name': 'Kimi K2 0905', 'slug': 'kimi-k2-0905', 'release_date': '2025-09-05', 'model_creator': {'id': '0a177021-87dd-4250-9a37-f01df196bfe0', 'name': 'Moonshot AI', 'slug': 'moonshotai'}, 'evaluations': {'artificial_analysis_intelligence_index': 50.4, 'artificial_analysis_coding_index': 38.1, 'artificial_analysis_math_index': 57.3, 'mmlu_pro': 0.819, 'gpqa': 0.767, 'hle': 0.063, 'livecodebench': 0.61, 'scicode': 0.307, 'math_500': None, 'aime': None, 'aime_25': 0.573, 'ifbench': 0.417, 'lcr': 0.523, 'terminalbench_hard': 0.227, 'tau2': 0.734}, 'pricing': {'price_1m_blended_3_to_1': 1.2, 'price_1m_input_tokens': 0.99, 'price_1m_output_tokens': 2.5}, 'median_output_tokens_per_second': 82.942, 'median_time_to_first_token_seconds': 0.512, 'median_time_to_first_answer_token': 0.512}",artificial_analysis_api,True,artificial_analysis,66445f84-b2e3-4202-afdc-92ba0f0e5f36,Kimi K2 0905,0.99,2.5,,moonshotai/kimi-k2-0905:exacto,69.0,Voronoi 2025,Hallucination Rate,,,,,artificial_analysis,https://artificialanalysis.ai,62.45,0,bayesian_latent_factor,0.695,0.242,48.1,75.95,,,,,,,0.801,0.161,67.4,bayesian,73.0,68.0,,,,,,,,,0.846,0.221,85.2,bayesian,-0.443,1.074,50.1,bayesian,53.68,predicted,83.19,78.09,88.3,10,0.616,0.248,65.5,bayesian,0.734,0.227,,,,,,1.118,0.325,65.5,bayesian,,,,,,,,,,,,,,,,,,,,,,0.417,0.573,0.523,,,,,,,,,,,,False,False,False
66f4ce73-9a9b-4b49-9c6e-bedb9bfdc720,Ministral 3B,ministral-3b,Mistral,mistral,21.8,13.0,22.0,0.524,0.358,0.053,0.247,0.144,0.509,,0.1,0.1,0.1,305.969,0.286,"{'id': '66f4ce73-9a9b-4b49-9c6e-bedb9bfdc720', 'name': ""Ministral 3B (Dec '25)"", 'slug': 'ministral-3b', 'release_date': '2025-12-02', 'model_creator': {'id': 'b5c0639a-cc9c-443b-a07e-bae6b7088933', 'name': 'Mistral', 'slug': 'mistral'}, 'evaluations': {'artificial_analysis_intelligence_index': 21.8, 'artificial_analysis_coding_index': 13, 'artificial_analysis_math_index': 22, 'mmlu_pro': 0.524, 'gpqa': 0.358, 'hle': 0.053, 'livecodebench': 0.247, 'scicode': 0.144, 'math_500': None, 'aime': None, 'aime_25': 0.22, 'ifbench': 0.268, 'lcr': 0.117, 'terminalbench_hard': 0, 'tau2': 0.249}, 'pricing': {'price_1m_blended_3_to_1': 0.1, 'price_1m_input_tokens': 0.1, 'price_1m_output_tokens': 0.1}, 'median_output_tokens_per_second': 305.969, 'median_time_to_first_token_seconds': 0.286, 'median_time_to_first_answer_token': 0.286}",artificial_analysis_api,True,artificial_analysis,66f4ce73-9a9b-4b49-9c6e-bedb9bfdc720,Ministral 3B (Dec '25),0.1,0.1,mistral,mistralai/ministral-3b,7.3,vectara_leaderboard,,92.7,99.9,,mistralai/ministral-3b-2410,azure_ai_catalog,https://ai.azure.com/catalog/models/Ministral-3B,23.94,0,bayesian_latent_factor,-0.626,0.251,9.24,38.05,35.4,Ministral,48.0,Ministral,https://mistral.ai/news/ministraux/,https://mistral.ai/news/ministraux/,-0.774,0.171,27.4,bayesian,46.0,36.0,,,,,,,,,-1.122,0.206,36.9,bayesian,-0.125,0.865,67.4,bayesian,19.89,predicted,73.55,68.37,78.74,10,-0.769,0.255,26.1,bayesian,0.249,0.0,,,,,,-0.768,0.309,11.7,bayesian,Ministral 3B (Dec '25),,,,,,,,,,ministral-3b-latest,73.69934282584884,78.76607470912431,71.37733142037304,78.0368906455863,71.61442006269593,88.0392156862745,76.28865979381443,69.2208904109589,62.356321839080465,66.1094527363184,0.268,0.22,0.117,,,,,MATH benchmark score (not MATH-500 specific),4.675863578564667,0.22371364653244186,1.032432033096926,0.8308157099697886,,,False,False,False
71e8d48c-1920-4f27-8ea9-1f10becc615a,Llama 3.2 Instruct 3B,llama-3-2-instruct-3b,Meta,meta,11.2,,3.3,0.347,0.255,0.052,0.083,0.052,0.489,0.067,0.06,0.06,0.06,107.266,0.499,"{'id': '71e8d48c-1920-4f27-8ea9-1f10becc615a', 'name': 'Llama 3.2 Instruct 3B', 'slug': 'llama-3-2-instruct-3b', 'release_date': '2024-09-25', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 11.2, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': 3.3, 'mmlu_pro': 0.347, 'gpqa': 0.255, 'hle': 0.052, 'livecodebench': 0.083, 'scicode': 0.052, 'math_500': 0.489, 'aime': 0.067, 'aime_25': 0.033, 'ifbench': 0.262, 'lcr': 0.02, 'terminalbench_hard': None, 'tau2': 0.211}, 'pricing': {'price_1m_blended_3_to_1': 0.06, 'price_1m_input_tokens': 0.06, 'price_1m_output_tokens': 0.06}, 'median_output_tokens_per_second': 107.266, 'median_time_to_first_token_seconds': 0.499, 'median_time_to_first_answer_token': 0.499}",artificial_analysis_api,True,artificial_analysis,71e8d48c-1920-4f27-8ea9-1f10becc615a,Llama 3.2 Instruct 3B,0.06,0.06,,meta-llama/llama-3.2-3b-instruct,7.9,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3.2-3B-Instruct),92.1,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3.2-3B-Instruct,artificial_analysis,https://artificialanalysis.ai,11.31,0,bayesian_latent_factor,-1.059,0.202,-0.58,22.51,48.8,Meta Llama 3.2,58.0,Meta Llama 3.2,https://ai.meta.com/blog/llama-3-2-connect-2024-vision-edge-mobile-devices/,https://ai.meta.com/blog/llama-3-2-connect-2024-vision-edge-mobile-devices/,-1.364,0.195,12.5,bayesian,45.0,34.0,,,,,,,,,-1.977,0.303,15.9,bayesian,-0.528,1.017,45.4,bayesian,7.37,predicted,62.6,56.0,69.19,10,-1.207,0.224,13.7,bayesian,0.211,-0.03975689672778716,,,,,,-0.6,0.431,16.5,bayesian,,,,,,,,,,,,,,,,,,,,,,0.262,0.033,0.02,,,,,,14.232664884364107,7.38255033557047,31.700650118203306,1.8882175226586102,,,True,False,False
72c358fd-7d45-4d68-89aa-699743710924,GPT-4.1 nano,gpt-4-1-nano,OpenAI,openai,27.3,20.7,24.0,0.657,0.512,0.039,0.326,0.259,0.848,0.237,0.1,0.4,0.175,93.61,0.598,"{'id': '72c358fd-7d45-4d68-89aa-699743710924', 'name': 'GPT-4.1 nano', 'slug': 'gpt-4-1-nano', 'release_date': '2025-04-14', 'model_creator': {'id': 'e67e56e3-15cd-43db-b679-da4660a69f41', 'name': 'OpenAI', 'slug': 'openai'}, 'evaluations': {'artificial_analysis_intelligence_index': 27.3, 'artificial_analysis_coding_index': 20.7, 'artificial_analysis_math_index': 24, 'mmlu_pro': 0.657, 'gpqa': 0.512, 'hle': 0.039, 'livecodebench': 0.326, 'scicode': 0.259, 'math_500': 0.848, 'aime': 0.237, 'aime_25': 0.24, 'ifbench': 0.32, 'lcr': 0.17, 'terminalbench_hard': 0.035, 'tau2': 0.173}, 'pricing': {'price_1m_blended_3_to_1': 0.175, 'price_1m_input_tokens': 0.1, 'price_1m_output_tokens': 0.4}, 'median_output_tokens_per_second': 93.61, 'median_time_to_first_token_seconds': 0.598, 'median_time_to_first_answer_token': 0.598}",artificial_analysis_api,True,artificial_analysis,72c358fd-7d45-4d68-89aa-699743710924,GPT-4.1 nano,0.1,0.4,openai,openai/gpt-4.1-nano,2.0,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (OpenAI GPT-4.1-nano),98.0,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,OpenAI GPT-4.1-nano,artificial_analysis,https://artificialanalysis.ai,30.96,0,bayesian_latent_factor,-0.385,0.19,20.38,41.78,67.0,OpenAI GPT-4 Paper,80.1,OpenAI GPT-4 Paper,https://arxiv.org/abs/2303.08774,https://arxiv.org/abs/2303.08774,-0.407,0.155,36.7,bayesian,56.99999999999999,43.0,129.0,113.0,124.0,110.0,148.0,105.0,134.0,128.0,-0.3,0.184,57.0,bayesian,-0.008,0.878,73.8,bayesian,18.18,combined,74.74,70.44,79.04,10,-0.48,0.207,34.3,bayesian,0.173,0.035,33.2,agentless,SWE-bench original paper,https://arxiv.org/abs/2310.06770,Original evaluation,-0.761,0.274,11.9,bayesian,,26.0,,,,,,,,,,,,,,,,,,,,0.32,0.24,0.17,,,,,,,,,,,,False,False,False
739684ba-0f63-4e2a-b4ee-30741c9e9320,Llama 3.1 Instruct 8B,llama-3-1-instruct-8b,Meta,meta,16.9,8.5,4.3,0.476,0.259,0.051,0.116,0.132,0.519,0.077,0.1,0.1,0.1,165.827,0.358,"{'id': '739684ba-0f63-4e2a-b4ee-30741c9e9320', 'name': 'Llama 3.1 Instruct 8B', 'slug': 'llama-3-1-instruct-8b', 'release_date': '2024-07-23', 'model_creator': {'id': 'e1694725-0192-4e54-b1b8-c97e816c6cbe', 'name': 'Meta', 'slug': 'meta'}, 'evaluations': {'artificial_analysis_intelligence_index': 16.9, 'artificial_analysis_coding_index': 8.5, 'artificial_analysis_math_index': 4.3, 'mmlu_pro': 0.476, 'gpqa': 0.259, 'hle': 0.051, 'livecodebench': 0.116, 'scicode': 0.132, 'math_500': 0.519, 'aime': 0.077, 'aime_25': 0.043, 'ifbench': 0.286, 'lcr': 0.157, 'terminalbench_hard': 0.007, 'tau2': 0.164}, 'pricing': {'price_1m_blended_3_to_1': 0.1, 'price_1m_input_tokens': 0.1, 'price_1m_output_tokens': 0.1}, 'median_output_tokens_per_second': 165.827, 'median_time_to_first_token_seconds': 0.358, 'median_time_to_first_answer_token': 0.358}",artificial_analysis_api,True,artificial_analysis,739684ba-0f63-4e2a-b4ee-30741c9e9320,Llama 3.1 Instruct 8B,0.1,0.1,,meta-llama/llama-3.1-8b-instruct,5.4,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Llama-3.1-8B-Instruct),94.6,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Llama-3.1-8B-Instruct,artificial_analysis,https://artificialanalysis.ai,12.3,0,bayesian_latent_factor,-1.025,0.206,0.35,23.91,72.6,Meta Llama 3.1 Paper,69.6,Meta Llama 3.1 Paper,https://arxiv.org/abs/2407.21783,https://arxiv.org/abs/2407.21783,-1.04,0.181,20.7,bayesian,60.0,45.0,,,,,,,,,-1.516,0.229,27.2,bayesian,-0.08,0.888,69.9,bayesian,14.1,predicted,73.26,66.32,80.19,10,-1.172,0.221,14.6,bayesian,0.164,0.007,,,,,,-0.9,0.267,8.0,bayesian,,,,,,,,,,,,,,,,,,,,,,0.286,0.043,0.157,,,,,,25.30447063475493,8.7248322147651,31.091164302600465,6.570996978851963,,,False,False,False
75e1c197-f239-4361-a9d6-66dccfead236,DeepSeek V3 0324,deepseek-v3-0324,DeepSeek,deepseek,41.3,30.2,41.0,0.819,0.655,0.052,0.405,0.358,0.942,0.52,1.14,1.25,1.25,0.0,0.0,"{'id': '75e1c197-f239-4361-a9d6-66dccfead236', 'name': 'DeepSeek V3 0324', 'slug': 'deepseek-v3-0324', 'release_date': '2025-03-25', 'model_creator': {'id': '58b835bf-4c87-4f87-a846-df4b692c6e7d', 'name': 'DeepSeek', 'slug': 'deepseek'}, 'evaluations': {'artificial_analysis_intelligence_index': 41.3, 'artificial_analysis_coding_index': 30.2, 'artificial_analysis_math_index': 41, 'mmlu_pro': 0.819, 'gpqa': 0.655, 'hle': 0.052, 'livecodebench': 0.405, 'scicode': 0.358, 'math_500': 0.942, 'aime': 0.52, 'aime_25': 0.41, 'ifbench': 0.41, 'lcr': 0.41, 'terminalbench_hard': 0.142, 'tau2': 0.471}, 'pricing': {'price_1m_blended_3_to_1': 1.25, 'price_1m_input_tokens': 1.14, 'price_1m_output_tokens': 1.25}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,75e1c197-f239-4361-a9d6-66dccfead236,DeepSeek V3 0324,1.14,1.25,together,deepseek/deepseek-chat-v3-0324,6.1,vectara_leaderboard,,93.9,97.5,,deepseek-ai/DeepSeek-V3,artificial_analysis,https://artificialanalysis.ai,50.41,0,bayesian_latent_factor,0.282,0.192,39.65,61.4,91.6,DeepSeek V3 Paper,88.5,DeepSeek V3 Paper,https://arxiv.org/abs/2412.19437,https://arxiv.org/abs/2412.19437,0.312,0.157,55.0,bayesian,76.0,77.0,59.0,65.0,64.0,71.0,78.0,34.0,65.0,65.0,0.59,0.218,78.9,bayesian,0.298,0.845,90.5,bayesian,55.81,combined,83.31,79.81,86.81,10,0.172,0.204,52.9,bayesian,0.471,0.142,42.0,agentless,DeepSeek V3 paper,https://arxiv.org/abs/2412.19437,With Agentless framework,0.258,0.266,41.0,bayesian,,34.8,2.5,0.7256,163840.0,163.0,Frontier (Complex Reasoning),1237.0,DeepSeek,MIT,deepseek-ai/DeepSeek-V3,74.43866374589267,86.313533374158,83.88330942132951,86.58761528326747,84.34169278996866,90.89460784313725,77.83505154639175,78.65296803652969,85.44745484400657,84.66666666666667,0.41,0.41,0.41,DeepSeek,DeepSeek,144.0,2025-12-02,,,,,,,,False,False,False
76361085-f5dc-49ec-b069-fe56ca885933,Command-R+,command-r-plus-04-2024,Cohere,cohere,5.5,,,0.432,0.323,0.045,0.122,0.118,0.279,0.007,3.0,15.0,6.0,0.0,0.0,"{'id': '76361085-f5dc-49ec-b069-fe56ca885933', 'name': ""Command-R+ (Apr '24)"", 'slug': 'command-r-plus-04-2024', 'release_date': '2024-04-04', 'model_creator': {'id': '671d3708-c407-4b8f-b350-f728e4689d26', 'name': 'Cohere', 'slug': 'cohere'}, 'evaluations': {'artificial_analysis_intelligence_index': 5.5, 'artificial_analysis_coding_index': None, 'artificial_analysis_math_index': None, 'mmlu_pro': 0.432, 'gpqa': 0.323, 'hle': 0.045, 'livecodebench': 0.122, 'scicode': 0.118, 'math_500': 0.279, 'aime': 0.007, 'aime_25': None, 'ifbench': None, 'lcr': None, 'terminalbench_hard': None, 'tau2': None}, 'pricing': {'price_1m_blended_3_to_1': 6, 'price_1m_input_tokens': 3, 'price_1m_output_tokens': 15}, 'median_output_tokens_per_second': 0, 'median_time_to_first_token_seconds': 0, 'median_time_to_first_answer_token': 0}",artificial_analysis_api,True,artificial_analysis,76361085-f5dc-49ec-b069-fe56ca885933,Command-R+ (Apr '24),3.0,15.0,,cohere/command-r-plus-08-2024,5.4,vectara_leaderboard_old_dataset,From Vectara HHEM-2.3 old dataset (Cohere Command-R-Plus),94.6,100.0,https://github.com/vectara/hallucination-leaderboard/tree/hhem-2.3-old-dataset,Cohere Command-R-Plus,artificial_analysis,https://artificialanalysis.ai,6.18,0,bayesian_latent_factor,-1.235,0.24,-7.46,20.2,56.0,Cohere,65.0,Cohere,https://docs.cohere.com/docs/command-r,https://docs.cohere.com/docs/command-r,-1.549,0.199,7.8,bayesian,62.0,49.0,,,,,,,,,-1.521,0.251,27.1,bayesian,0.28,0.822,89.5,bayesian,0.63,predicted,82.84,78.3,87.39,10,-1.398,0.259,8.2,bayesian,,-0.02389762734874664,,,,,,,,,,Command-R+ (Apr '24),,,,,,,,,,,,,,,,,,,,,0.1881517663977254,,-0.03256878393182572,,,,,,,,,,,,True,True,True
